sample_id	tool	wall_time_ms	peak_mem_kb	n_genes	n_variants
NA19222	GenomeGuard	58.543	476.0	20	22
NA19223	GenomeGuard	62.792	476.3	20	22
NA19224	GenomeGuard	59.529	476.7	20	22
NA19225	GenomeGuard	64.408	476.2	20	22
NA19226	GenomeGuard	64.902	476.7	20	22
NA19235	GenomeGuard	64.136	475.4	20	22
NA19236	GenomeGuard	60.335	477.0	20	22
NA19237	GenomeGuard	66.212	476.9	20	22
NA19238	GenomeGuard	62.933	476.7	20	22
NA19239	GenomeGuard	64.246	475.5	20	22
NA19240	GenomeGuard	69.808	476.1	20	22
NA19247	GenomeGuard	116.935	476.6	20	22
NA19248	GenomeGuard	76.387	475.5	20	22
NA19249	GenomeGuard	52.886	475.4	20	22
NA19256	GenomeGuard	64.58	475.9	20	22
NA19257	GenomeGuard	56.358	476.0	20	22
NA19258	GenomeGuard	60.708	476.4	20	22
NA19307	GenomeGuard	88.16	476.2	20	22
NA19308	GenomeGuard	73.726	476.1	20	22
NA19309	GenomeGuard	69.032	475.9	20	22
NA19310	GenomeGuard	68.425	478.0	20	22
NA19312	GenomeGuard	71.302	476.3	20	22
NA19314	GenomeGuard	71.682	476.6	20	22
NA19315	GenomeGuard	68.139	475.4	20	22
NA19316	GenomeGuard	72.392	477.2	20	22
NA19317	GenomeGuard	72.488	478.0	20	22
NA19318	GenomeGuard	55.529	476.6	20	22
NA19319	GenomeGuard	73.95	476.7	20	22
NA19320	GenomeGuard	74.423	475.6	20	22
NA19321	GenomeGuard	72.731	477.3	20	22
NA19323	GenomeGuard	69.103	476.8	20	22
NA19324	GenomeGuard	51.425	476.5	20	22
NA19327	GenomeGuard	59.729	476.5	20	22
NA19328	GenomeGuard	57.736	475.5	20	22
NA19331	GenomeGuard	65.13	475.6	20	22
NA19332	GenomeGuard	65.961	475.3	20	22
NA19334	GenomeGuard	57.512	476.7	20	22
NA19338	GenomeGuard	55.425	476.4	20	22
NA19346	GenomeGuard	61.071	475.3	20	22
NA19347	GenomeGuard	62.475	475.9	20	22
NA19350	GenomeGuard	62.232	476.1	20	22
NA19351	GenomeGuard	56.809	477.2	20	22
NA19355	GenomeGuard	61.661	476.2	20	22
NA19360	GenomeGuard	68.123	477.0	20	22
NA19372	GenomeGuard	62.695	476.2	20	22
NA19374	GenomeGuard	58.035	475.6	20	22
NA19375	GenomeGuard	56.662	476.7	20	22
NA19376	GenomeGuard	63.387	476.3	20	22
NA19377	GenomeGuard	61.381	475.6	20	22
NA19378	GenomeGuard	62.124	476.5	20	22
NA19379	GenomeGuard	62.465	476.2	20	22
NA19380	GenomeGuard	61.336	475.9	20	22
NA19383	GenomeGuard	56.113	475.7	20	22
NA19384	GenomeGuard	73.476	476.9	20	22
NA19385	GenomeGuard	69.449	475.6	20	22
NA19390	GenomeGuard	59.695	477.4	20	22
NA19391	GenomeGuard	58.903	476.7	20	22
NA19393	GenomeGuard	54.497	475.7	20	22
NA19394	GenomeGuard	55.732	476.0	20	22
NA19395	GenomeGuard	58.751	475.2	20	22
NA19397	GenomeGuard	59.61	476.2	20	22
NA19399	GenomeGuard	68.024	476.2	20	22
NA19401	GenomeGuard	64.962	475.5	20	22
NA19403	GenomeGuard	55.815	476.4	20	22
NA19404	GenomeGuard	63.029	477.0	20	22
NA19428	GenomeGuard	70.747	475.9	20	22
NA19429	GenomeGuard	71.786	476.3	20	22
NA19430	GenomeGuard	64.594	476.5	20	22
NA19431	GenomeGuard	59.49	476.9	20	22
NA19434	GenomeGuard	62.795	476.9	20	22
NA19435	GenomeGuard	64.491	476.0	20	22
NA19436	GenomeGuard	58.848	476.4	20	22
NA19437	GenomeGuard	62.759	476.8	20	22
NA19438	GenomeGuard	59.923	476.3	20	22
NA19439	GenomeGuard	69.755	476.2	20	22
NA19440	GenomeGuard	68.608	476.3	20	22
NA19443	GenomeGuard	69.58	475.6	20	22
NA19445	GenomeGuard	60.148	475.5	20	22
NA19446	GenomeGuard	68.005	476.7	20	22
NA19448	GenomeGuard	70.812	476.2	20	22
NA19449	GenomeGuard	64.806	476.8	20	22
NA19451	GenomeGuard	69.213	477.0	20	22
NA19452	GenomeGuard	68.532	477.3	20	22
NA19454	GenomeGuard	58.904	477.8	20	22
NA19455	GenomeGuard	62.343	477.5	20	22
NA19456	GenomeGuard	65.513	475.9	20	22
NA19457	GenomeGuard	66.097	475.8	20	22
NA19461	GenomeGuard	62.59	477.5	20	22
NA19462	GenomeGuard	61.925	476.2	20	22
NA19463	GenomeGuard	64.835	476.1	20	22
NA19466	GenomeGuard	59.939	476.0	20	22
NA19467	GenomeGuard	62.122	475.7	20	22
NA19468	GenomeGuard	63.253	476.3	20	22
NA19471	GenomeGuard	72.406	476.7	20	22
NA19472	GenomeGuard	69.193	475.9	20	22
NA19473	GenomeGuard	62.098	475.2	20	22
NA19474	GenomeGuard	69.009	476.2	20	22
NA19475	GenomeGuard	58.114	476.0	20	22
NA19625	GenomeGuard	58.276	475.7	20	22
NA19648	GenomeGuard	67.88	477.3	20	22
NA19649	GenomeGuard	53.008	475.4	20	22
NA19650	GenomeGuard	51.758	476.0	20	22
NA19651	GenomeGuard	54.252	476.3	20	22
NA19652	GenomeGuard	52.153	476.8	20	22
NA19653	GenomeGuard	59.634	476.4	20	22
NA19654	GenomeGuard	61.797	475.9	20	22
NA19655	GenomeGuard	61.458	475.7	20	22
NA19656	GenomeGuard	64.942	477.3	20	22
NA19657	GenomeGuard	65.381	476.3	20	22
NA19658	GenomeGuard	64.749	477.3	20	22
NA19659	GenomeGuard	65.2	476.2	20	22
NA19660	GenomeGuard	67.664	476.1	20	22
NA19661	GenomeGuard	56.906	476.5	20	22
NA19662	GenomeGuard	60.256	476.5	20	22
NA19663	GenomeGuard	63.134	475.8	20	22
NA19664	GenomeGuard	63.745	476.7	20	22
NA19665	GenomeGuard	63.822	477.5	20	22
NA19669	GenomeGuard	58.612	477.1	20	22
NA19670	GenomeGuard	53.65	476.6	20	22
NA19671	GenomeGuard	54.018	476.1	20	22
NA19675	GenomeGuard	57.919	475.5	20	22
NA19676	GenomeGuard	62.41	476.1	20	22
NA19677	GenomeGuard	62.038	476.4	20	22
NA19678	GenomeGuard	58.959	476.5	20	22
NA19679	GenomeGuard	63.024	476.3	20	22
NA19680	GenomeGuard	62.845	475.7	20	22
NA19681	GenomeGuard	61.727	476.3	20	22
NA19682	GenomeGuard	71.107	475.6	20	22
NA19683	GenomeGuard	67.297	476.3	20	22
NA19684	GenomeGuard	69.565	476.8	20	22
NA19685	GenomeGuard	75.04	476.2	20	22
NA19686	GenomeGuard	72.802	475.9	20	22
NA19700	GenomeGuard	69.57	476.6	20	22
NA19701	GenomeGuard	70.625	475.6	20	22
NA19702	GenomeGuard	73.183	476.1	20	22
NA19703	GenomeGuard	72.501	476.3	20	22
NA19704	GenomeGuard	70.89	476.2	20	22
NA19705	GenomeGuard	79.433	476.7	20	22
NA19707	GenomeGuard	74.167	476.1	20	22
NA19711	GenomeGuard	50.836	476.9	20	22
NA19712	GenomeGuard	55.052	475.7	20	22
NA19713	GenomeGuard	55.417	476.3	20	22
NA19716	GenomeGuard	62.587	476.2	20	22
NA19717	GenomeGuard	86.136	477.1	20	22
NA19718	GenomeGuard	53.436	477.3	20	22
NA19719	GenomeGuard	59.296	476.2	20	22
NA19720	GenomeGuard	61.938	476.6	20	22
NA19721	GenomeGuard	64.691	477.2	20	22
NA19722	GenomeGuard	69.481	476.7	20	22
NA19723	GenomeGuard	69.388	476.7	20	22
NA19724	GenomeGuard	71.943	476.5	20	22
NA19725	GenomeGuard	71.192	476.2	20	22
NA19726	GenomeGuard	69.871	477.0	20	22
NA19727	GenomeGuard	71.246	476.7	20	22
NA19728	GenomeGuard	65.747	476.3	20	22
NA19729	GenomeGuard	64.294	476.5	20	22
NA19730	GenomeGuard	68.524	475.8	20	22
NA19731	GenomeGuard	71.389	477.0	20	22
NA19732	GenomeGuard	69.786	476.4	20	22
NA19733	GenomeGuard	64.807	476.8	20	22
NA19734	GenomeGuard	64.329	477.2	20	22
NA19735	GenomeGuard	69.432	475.6	20	22
NA19740	GenomeGuard	63.677	476.4	20	22
NA19741	GenomeGuard	67.763	476.7	20	22
NA19746	GenomeGuard	57.188	476.1	20	22
NA19747	GenomeGuard	66.344	476.3	20	22
NA19748	GenomeGuard	71.38	476.6	20	22
NA19749	GenomeGuard	76.889	475.7	20	22
NA19750	GenomeGuard	74.17	476.3	20	22
NA19751	GenomeGuard	66.574	476.7	20	22
NA19752	GenomeGuard	66.505	476.1	20	22
NA19755	GenomeGuard	67.048	477.3	20	22
NA19756	GenomeGuard	69.836	476.2	20	22
NA19757	GenomeGuard	73.5	475.8	20	22
NA19758	GenomeGuard	69.203	475.6	20	22
NA19759	GenomeGuard	63.178	476.4	20	22
NA19760	GenomeGuard	65.578	475.9	20	22
NA19761	GenomeGuard	69.028	477.0	20	22
NA19762	GenomeGuard	65.02	476.6	20	22
NA19763	GenomeGuard	69.866	476.4	20	22
NA19764	GenomeGuard	73.571	476.3	20	22
NA19770	GenomeGuard	63.683	477.3	20	22
NA19771	GenomeGuard	53.891	475.7	20	22
NA19772	GenomeGuard	65.197	476.9	20	22
NA19773	GenomeGuard	72.297	477.6	20	22
NA19774	GenomeGuard	60.364	476.3	20	22
NA19775	GenomeGuard	59.091	478.0	20	22
NA19776	GenomeGuard	68.421	477.4	20	22
NA19777	GenomeGuard	68.197	476.7	20	22
NA19778	GenomeGuard	60.84	476.1	20	22
NA19779	GenomeGuard	64.986	477.2	20	22
NA19780	GenomeGuard	66.267	477.0	20	22
NA19781	GenomeGuard	70.503	475.8	20	22
NA19782	GenomeGuard	66.727	475.4	20	22
NA19783	GenomeGuard	70.051	475.9	20	22
NA19784	GenomeGuard	68.646	476.6	20	22
NA19785	GenomeGuard	72.34	476.2	20	22
NA19786	GenomeGuard	65.927	476.6	20	22
NA19787	GenomeGuard	69.366	475.9	20	22
NA19788	GenomeGuard	72.209	476.9	20	22
NA19789	GenomeGuard	67.687	476.7	20	22
NA19790	GenomeGuard	63.797	475.6	20	22
NA19792	GenomeGuard	67.741	476.1	20	22
NA19794	GenomeGuard	67.62	475.8	20	22
NA19795	GenomeGuard	70.201	477.5	20	22
NA19796	GenomeGuard	75.992	475.9	20	22
NA19818	GenomeGuard	78.809	476.5	20	22
NA19819	GenomeGuard	72.281	476.3	20	22
NA19828	GenomeGuard	74.18	476.3	20	22
NA19834	GenomeGuard	76.904	475.8	20	22
NA19835	GenomeGuard	66.892	476.1	20	22
NA19836	GenomeGuard	85.74	477.0	20	22
NA19900	GenomeGuard	78.602	476.2	20	22
NA19901	GenomeGuard	89.195	477.1	20	22
NA19902	GenomeGuard	97.35	476.6	20	22
NA19904	GenomeGuard	85.478	477.0	20	22
NA19908	GenomeGuard	53.736	476.7	20	22
NA19909	GenomeGuard	75.471	476.3	20	22
NA19913	GenomeGuard	88.876	475.8	20	22
NA19914	GenomeGuard	90.111	476.9	20	22
NA19916	GenomeGuard	64.013	476.2	20	22
NA19917	GenomeGuard	71.498	476.2	20	22
NA19918	GenomeGuard	74.365	476.7	20	22
NA19919	GenomeGuard	67.838	476.5	20	22
NA19920	GenomeGuard	80.306	476.0	20	22
NA19921	GenomeGuard	67.482	476.2	20	22
NA19922	GenomeGuard	66.547	476.1	20	22
NA19923	GenomeGuard	68.119	476.2	20	22
NA19924	GenomeGuard	71.732	476.1	20	22
NA19982	GenomeGuard	66.968	476.8	20	22
NA19983	GenomeGuard	50.716	476.9	20	22
NA19984	GenomeGuard	71.34	476.0	20	22
NA20126	GenomeGuard	55.763	477.1	20	22
NA20127	GenomeGuard	50.723	476.4	20	22
NA20128	GenomeGuard	65.084	476.7	20	22
NA20129	GenomeGuard	67.785	475.9	20	22
NA20274	GenomeGuard	66.122	476.5	20	22
NA20276	GenomeGuard	66.512	476.3	20	22
NA20278	GenomeGuard	63.214	476.0	20	22
NA20279	GenomeGuard	63.331	476.7	20	22
NA20281	GenomeGuard	65.976	475.7	20	22
NA20282	GenomeGuard	68.395	476.6	20	22
NA20287	GenomeGuard	90.516	477.9	20	22
NA20289	GenomeGuard	66.105	476.3	20	22
NA20291	GenomeGuard	51.973	477.7	20	22
NA20294	GenomeGuard	63.219	475.9	20	22
NA20296	GenomeGuard	66.252	476.6	20	22
NA20298	GenomeGuard	64.064	476.8	20	22
NA20299	GenomeGuard	70.541	477.4	20	22
NA20314	GenomeGuard	67.98	476.9	20	22
NA20317	GenomeGuard	65.896	476.1	20	22
NA20318	GenomeGuard	69.279	476.3	20	22
NA20320	GenomeGuard	70.397	476.1	20	22
NA20321	GenomeGuard	65.527	475.9	20	22
NA20332	GenomeGuard	64.096	476.5	20	22
NA20334	GenomeGuard	64.576	477.2	20	22
NA20339	GenomeGuard	64.38	476.7	20	22
NA20340	GenomeGuard	66.659	475.8	20	22
NA20342	GenomeGuard	70.036	476.2	20	22
NA20346	GenomeGuard	72.941	475.7	20	22
NA20348	GenomeGuard	74.904	476.1	20	22
NA20351	GenomeGuard	67.69	476.9	20	22
NA20355	GenomeGuard	67.778	475.8	20	22
NA20356	GenomeGuard	62.73	476.9	20	22
NA20357	GenomeGuard	65.356	476.4	20	22
NA20358	GenomeGuard	68.574	475.5	20	22
NA20359	GenomeGuard	71.795	475.8	20	22
NA20362	GenomeGuard	71.929	476.4	20	22
NA20412	GenomeGuard	70.607	475.6	20	22
NA20502	GenomeGuard	69.195	476.1	20	22
NA20503	GenomeGuard	72.145	476.2	20	22
NA20504	GenomeGuard	78.352	477.4	20	22
NA20505	GenomeGuard	51.89	476.3	20	22
NA20506	GenomeGuard	53.078	477.2	20	22
NA20507	GenomeGuard	53.443	475.9	20	22
NA20508	GenomeGuard	55.658	477.0	20	22
NA20509	GenomeGuard	54.353	475.9	20	22
NA20510	GenomeGuard	56.595	476.9	20	22
NA20511	GenomeGuard	75.04	476.5	20	22
NA20512	GenomeGuard	80.276	476.0	20	22
NA20513	GenomeGuard	94.595	476.3	20	22
NA20514	GenomeGuard	68.069	475.9	20	22
NA20515	GenomeGuard	62.76	476.5	20	22
NA20516	GenomeGuard	66.089	475.9	20	22
NA20517	GenomeGuard	68.9	476.5	20	22
NA20518	GenomeGuard	69.391	475.7	20	22
NA20519	GenomeGuard	70.086	475.7	20	22
NA20520	GenomeGuard	70.701	475.3	20	22
NA20521	GenomeGuard	70.25	477.8	20	22
NA20522	GenomeGuard	71.321	476.8	20	22
NA20524	GenomeGuard	68.681	475.7	20	22
NA20525	GenomeGuard	68.713	476.6	20	22
NA20527	GenomeGuard	71.087	475.6	20	22
NA20528	GenomeGuard	68.468	476.4	20	22
NA20529	GenomeGuard	71.692	475.4	20	22
NA20530	GenomeGuard	67.097	476.3	20	22
NA20531	GenomeGuard	70.038	476.8	20	22
NA20532	GenomeGuard	72.569	476.0	20	22
NA20533	GenomeGuard	68.289	476.9	20	22
NA20534	GenomeGuard	70.55	476.7	20	22
NA20535	GenomeGuard	65.191	475.7	20	22
NA20536	GenomeGuard	66.083	476.5	20	22
NA20538	GenomeGuard	71.026	476.9	20	22
NA20539	GenomeGuard	71.876	477.9	20	22
NA20540	GenomeGuard	69.427	475.6	20	22
NA20541	GenomeGuard	66.979	476.5	20	22
NA20542	GenomeGuard	66.225	475.2	20	22
NA20543	GenomeGuard	66.233	475.9	20	22
NA20544	GenomeGuard	66.973	478.1	20	22
NA20581	GenomeGuard	71.03	476.5	20	22
NA20582	GenomeGuard	73.955	475.9	20	22
NA20585	GenomeGuard	68.25	477.7	20	22
NA20586	GenomeGuard	67.546	476.1	20	22
NA20587	GenomeGuard	69.3	476.6	20	22
NA20588	GenomeGuard	72.603	477.3	20	22
NA20589	GenomeGuard	75.067	476.4	20	22
NA20752	GenomeGuard	63.729	476.5	20	22
NA20753	GenomeGuard	48.984	476.9	20	22
NA20754	GenomeGuard	61.674	476.2	20	22
NA20755	GenomeGuard	70.034	476.7	20	22
NA20756	GenomeGuard	70.016	477.0	20	22
NA20757	GenomeGuard	78.492	476.3	20	22
NA20758	GenomeGuard	64.965	476.4	20	22
NA20759	GenomeGuard	66.556	476.2	20	22
NA20760	GenomeGuard	65.406	476.5	20	22
NA20761	GenomeGuard	66.098	475.7	20	22
NA20762	GenomeGuard	71.463	476.3	20	22
NA20763	GenomeGuard	72.765	477.9	20	22
NA20764	GenomeGuard	72.168	476.6	20	22
NA20765	GenomeGuard	70.884	476.5	20	22
NA20766	GenomeGuard	70.135	477.2	20	22
NA20767	GenomeGuard	61.156	477.8	20	22
NA20768	GenomeGuard	78.938	477.4	20	22
NA20769	GenomeGuard	78.017	476.3	20	22
NA20770	GenomeGuard	70.954	476.8	20	22
NA20771	GenomeGuard	69.302	476.3	20	22
NA20772	GenomeGuard	71.841	476.7	20	22
NA20773	GenomeGuard	66.913	476.2	20	22
NA20774	GenomeGuard	68.329	476.6	20	22
NA20775	GenomeGuard	73.162	476.8	20	22
NA20778	GenomeGuard	72.438	476.8	20	22
NA20783	GenomeGuard	70.587	476.5	20	22
NA20785	GenomeGuard	72.859	475.7	20	22
NA20786	GenomeGuard	73.208	475.9	20	22
NA20787	GenomeGuard	69.035	477.8	20	22
NA20790	GenomeGuard	68.575	476.9	20	22
NA20792	GenomeGuard	70.397	476.7	20	22
NA20795	GenomeGuard	80.391	475.8	20	22
NA20796	GenomeGuard	70.202	475.3	20	22
NA20797	GenomeGuard	69.054	475.4	20	22
NA20798	GenomeGuard	69.603	476.7	20	22
NA20799	GenomeGuard	69.742	476.2	20	22
NA20800	GenomeGuard	73.037	476.1	20	22
NA20801	GenomeGuard	72.737	476.0	20	22
NA20802	GenomeGuard	78.823	475.9	20	22
NA20803	GenomeGuard	56.499	476.3	20	22
NA20804	GenomeGuard	53.603	476.5	20	22
NA20805	GenomeGuard	53.3	476.2	20	22
NA20806	GenomeGuard	72.426	475.6	20	22
NA20807	GenomeGuard	61.346	476.1	20	22
NA20808	GenomeGuard	54.121	476.0	20	22
NA20809	GenomeGuard	67.464	476.9	20	22
NA20810	GenomeGuard	73.276	475.9	20	22
NA20811	GenomeGuard	72.417	476.3	20	22
NA20812	GenomeGuard	74.765	476.5	20	22
NA20813	GenomeGuard	70.733	476.6	20	22
NA20814	GenomeGuard	70.878	477.0	20	22
NA20815	GenomeGuard	72.254	476.6	20	22
NA20818	GenomeGuard	70.284	476.7	20	22
NA20819	GenomeGuard	81.243	476.1	20	22
NA20821	GenomeGuard	76.215	475.5	20	22
NA20822	GenomeGuard	76.786	475.7	20	22
NA20826	GenomeGuard	77.763	476.8	20	22
NA20827	GenomeGuard	75.28	476.8	20	22
NA20828	GenomeGuard	76.441	475.6	20	22
NA20832	GenomeGuard	76.095	476.2	20	22
