sample_id	tool	wall_time_ms	peak_mem_kb	n_genes	n_variants
NA19001	Aldy	0.7	0	0	0
NA19002	Aldy	0.6	0	0	0
NA19003	Aldy	0.7	0	0	0
NA19004	Aldy	0.7	0	0	0
NA19005	Aldy	0.7	0	0	0
NA19006	Aldy	0.7	0	0	0
NA19007	Aldy	0.6	0	0	0
NA19009	Aldy	0.7	0	0	0
NA19010	Aldy	0.5	0	0	0
NA19011	Aldy	0.6	0	0	0
NA19012	Aldy	0.7	0	0	0
NA19017	Aldy	0.7	0	0	0
NA19019	Aldy	0.7	0	0	0
NA19020	Aldy	0.7	0	0	0
NA19023	Aldy	0.6	0	0	0
NA19024	Aldy	0.8	0	0	0
NA19025	Aldy	0.6	0	0	0
NA19026	Aldy	0.7	0	0	0
NA19027	Aldy	0.6	0	0	0
NA19028	Aldy	0.6	0	0	0
NA19030	Aldy	0.6	0	0	0
NA19031	Aldy	0.9	0	0	0
NA19035	Aldy	1.0	0	0	0
NA19036	Aldy	0.9	0	0	0
NA19037	Aldy	1.1	0	0	0
NA19038	Aldy	1.1	0	0	0
NA19041	Aldy	0.8	0	0	0
NA19042	Aldy	0.7	0	0	0
NA19043	Aldy	0.7	0	0	0
NA19054	Aldy	0.7	0	0	0
NA19055	Aldy	0.7	0	0	0
NA19056	Aldy	0.7	0	0	0
NA19057	Aldy	0.7	0	0	0
NA19058	Aldy	0.6	0	0	0
NA19059	Aldy	0.7	0	0	0
NA19060	Aldy	0.7	0	0	0
NA19062	Aldy	0.7	0	0	0
NA19063	Aldy	0.7	0	0	0
NA19064	Aldy	0.7	0	0	0
NA19065	Aldy	0.6	0	0	0
NA19066	Aldy	0.6	0	0	0
NA19067	Aldy	0.7	0	0	0
NA19068	Aldy	1.0	0	0	0
NA19070	Aldy	0.7	0	0	0
NA19072	Aldy	0.7	0	0	0
NA19074	Aldy	0.6	0	0	0
NA19075	Aldy	0.6	0	0	0
NA19076	Aldy	0.6	0	0	0
NA19077	Aldy	0.7	0	0	0
NA19078	Aldy	0.7	0	0	0
NA19079	Aldy	0.6	0	0	0
NA19080	Aldy	0.7	0	0	0
NA19081	Aldy	0.7	0	0	0
NA19082	Aldy	0.7	0	0	0
NA19083	Aldy	0.6	0	0	0
NA19084	Aldy	0.7	0	0	0
NA19085	Aldy	0.6	0	0	0
NA19086	Aldy	0.7	0	0	0
NA19087	Aldy	0.6	0	0	0
NA19088	Aldy	0.7	0	0	0
NA19089	Aldy	0.6	0	0	0
NA19090	Aldy	0.6	0	0	0
NA19091	Aldy	0.7	0	0	0
NA19092	Aldy	0.7	0	0	0
NA19093	Aldy	0.7	0	0	0
NA19094	Aldy	0.6	0	0	0
NA19095	Aldy	0.7	0	0	0
NA19096	Aldy	0.6	0	0	0
NA19097	Aldy	0.6	0	0	0
NA19098	Aldy	0.7	0	0	0
NA19099	Aldy	0.6	0	0	0
NA19100	Aldy	0.6	0	0	0
NA19101	Aldy	0.7	0	0	0
NA19102	Aldy	0.7	0	0	0
NA19103	Aldy	0.6	0	0	0
NA19107	Aldy	0.6	0	0	0
NA19108	Aldy	0.6	0	0	0
NA19109	Aldy	0.8	0	0	0
NA19113	Aldy	0.7	0	0	0
NA19114	Aldy	0.6	0	0	0
NA19115	Aldy	0.6	0	0	0
NA19116	Aldy	0.7	0	0	0
NA19117	Aldy	0.7	0	0	0
NA19118	Aldy	0.6	0	0	0
NA19119	Aldy	0.7	0	0	0
NA19120	Aldy	0.6	0	0	0
NA19121	Aldy	0.6	0	0	0
NA19122	Aldy	0.7	0	0	0
NA19123	Aldy	0.7	0	0	0
NA19127	Aldy	0.8	0	0	0
NA19128	Aldy	0.6	0	0	0
NA19129	Aldy	0.6	0	0	0
NA19130	Aldy	0.6	0	0	0
NA19131	Aldy	0.6	0	0	0
NA19132	Aldy	0.7	0	0	0
NA19137	Aldy	0.7	0	0	0
NA19138	Aldy	0.8	0	0	0
NA19139	Aldy	0.6	0	0	0
NA19140	Aldy	0.9	0	0	0
NA19141	Aldy	0.9	0	0	0
NA19142	Aldy	0.7	0	0	0
NA19143	Aldy	0.7	0	0	0
NA19144	Aldy	0.8	0	0	0
NA19145	Aldy	0.7	0	0	0
NA19146	Aldy	0.7	0	0	0
NA19147	Aldy	0.7	0	0	0
NA19148	Aldy	0.7	0	0	0
NA19149	Aldy	0.7	0	0	0
NA19150	Aldy	0.6	0	0	0
NA19151	Aldy	0.7	0	0	0
NA19152	Aldy	0.7	0	0	0
NA19153	Aldy	0.7	0	0	0
NA19154	Aldy	0.6	0	0	0
NA19159	Aldy	0.8	0	0	0
NA19160	Aldy	0.6	0	0	0
NA19161	Aldy	0.6	0	0	0
NA19171	Aldy	0.6	0	0	0
NA19172	Aldy	0.6	0	0	0
NA19173	Aldy	0.6	0	0	0
NA19174	Aldy	0.7	0	0	0
NA19175	Aldy	0.6	0	0	0
NA19176	Aldy	0.7	0	0	0
NA19177	Aldy	0.6	0	0	0
NA19184	Aldy	1.1	0	0	0
NA19185	Aldy	0.8	0	0	0
NA19186	Aldy	0.7	0	0	0
NA19189	Aldy	0.7	0	0	0
NA19190	Aldy	0.7	0	0	0
NA19191	Aldy	0.7	0	0	0
NA19197	Aldy	0.7	0	0	0
NA19198	Aldy	0.7	0	0	0
NA19199	Aldy	0.7	0	0	0
NA19200	Aldy	0.7	0	0	0
NA19201	Aldy	0.7	0	0	0
NA19202	Aldy	0.6	0	0	0
NA19203	Aldy	0.7	0	0	0
NA19204	Aldy	0.7	0	0	0
NA19205	Aldy	0.7	0	0	0
NA19206	Aldy	0.6	0	0	0
NA19207	Aldy	0.6	0	0	0
NA19208	Aldy	0.6	0	0	0
NA19209	Aldy	0.8	0	0	0
NA19210	Aldy	0.8	0	0	0
NA19211	Aldy	0.7	0	0	0
NA19213	Aldy	0.6	0	0	0
NA19214	Aldy	0.7	0	0	0
NA19215	Aldy	0.7	0	0	0
NA19221	Aldy	0.7	0	0	0
NA19222	Aldy	0.7	0	0	0
NA19223	Aldy	0.7	0	0	0
NA19224	Aldy	0.6	0	0	0
NA19225	Aldy	0.7	0	0	0
NA19226	Aldy	0.6	0	0	0
NA19235	Aldy	0.7	0	0	0
NA19236	Aldy	0.7	0	0	0
NA19237	Aldy	0.6	0	0	0
NA19238	Aldy	0.6	0	0	0
NA19239	Aldy	0.8	0	0	0
NA19240	Aldy	0.7	0	0	0
NA19247	Aldy	0.7	0	0	0
NA19248	Aldy	0.6	0	0	0
NA19249	Aldy	0.6	0	0	0
NA19256	Aldy	0.7	0	0	0
NA19257	Aldy	0.6	0	0	0
NA19258	Aldy	0.7	0	0	0
NA19307	Aldy	0.6	0	0	0
NA19308	Aldy	0.9	0	0	0
NA19309	Aldy	0.6	0	0	0
NA19310	Aldy	0.6	0	0	0
NA19312	Aldy	0.7	0	0	0
NA19314	Aldy	0.7	0	0	0
NA19315	Aldy	0.7	0	0	0
NA19316	Aldy	0.7	0	0	0
NA19317	Aldy	0.7	0	0	0
NA19318	Aldy	0.7	0	0	0
NA19319	Aldy	0.7	0	0	0
NA19320	Aldy	0.6	0	0	0
NA19321	Aldy	0.7	0	0	0
NA19323	Aldy	0.6	0	0	0
NA19324	Aldy	0.6	0	0	0
NA19327	Aldy	0.7	0	0	0
NA19328	Aldy	0.6	0	0	0
NA19331	Aldy	0.6	0	0	0
NA19332	Aldy	0.7	0	0	0
NA19334	Aldy	0.6	0	0	0
NA19338	Aldy	0.6	0	0	0
NA19346	Aldy	0.6	0	0	0
NA19347	Aldy	0.5	0	0	0
NA19350	Aldy	0.6	0	0	0
NA19351	Aldy	0.8	0	0	0
NA19355	Aldy	0.5	0	0	0
NA19360	Aldy	0.7	0	0	0
NA19372	Aldy	0.6	0	0	0
NA19374	Aldy	0.6	0	0	0
NA19375	Aldy	0.7	0	0	0
NA19376	Aldy	0.6	0	0	0
NA19377	Aldy	0.6	0	0	0
NA19378	Aldy	0.7	0	0	0
NA19379	Aldy	0.7	0	0	0
NA19380	Aldy	0.7	0	0	0
NA19383	Aldy	0.7	0	0	0
NA19384	Aldy	0.6	0	0	0
NA19385	Aldy	0.7	0	0	0
NA19390	Aldy	0.6	0	0	0
NA19391	Aldy	0.7	0	0	0
NA19393	Aldy	0.6	0	0	0
NA19394	Aldy	0.7	0	0	0
NA19395	Aldy	0.6	0	0	0
NA19397	Aldy	0.7	0	0	0
NA19399	Aldy	0.7	0	0	0
NA19401	Aldy	0.6	0	0	0
NA19403	Aldy	0.8	0	0	0
NA19404	Aldy	1.0	0	0	0
NA19428	Aldy	0.8	0	0	0
NA19429	Aldy	0.7	0	0	0
NA19430	Aldy	0.7	0	0	0
NA19431	Aldy	0.8	0	0	0
NA19434	Aldy	0.7	0	0	0
NA19435	Aldy	0.7	0	0	0
NA19436	Aldy	0.6	0	0	0
NA19437	Aldy	0.7	0	0	0
NA19438	Aldy	0.7	0	0	0
NA19439	Aldy	0.6	0	0	0
NA19440	Aldy	0.7	0	0	0
NA19443	Aldy	0.7	0	0	0
NA19445	Aldy	0.6	0	0	0
NA19446	Aldy	0.7	0	0	0
NA19448	Aldy	0.7	0	0	0
NA19449	Aldy	0.6	0	0	0
NA19451	Aldy	0.7	0	0	0
NA19452	Aldy	0.7	0	0	0
NA19454	Aldy	0.6	0	0	0
NA19455	Aldy	0.6	0	0	0
NA19456	Aldy	0.6	0	0	0
NA19457	Aldy	0.6	0	0	0
NA19461	Aldy	0.7	0	0	0
NA19462	Aldy	0.5	0	0	0
NA19463	Aldy	0.7	0	0	0
NA19466	Aldy	0.7	0	0	0
NA19467	Aldy	0.7	0	0	0
NA19468	Aldy	0.7	0	0	0
NA19471	Aldy	0.6	0	0	0
NA19472	Aldy	0.6	0	0	0
NA19473	Aldy	0.6	0	0	0
NA19474	Aldy	0.7	0	0	0
NA19475	Aldy	0.6	0	0	0
NA19625	Aldy	0.7	0	0	0
NA19648	Aldy	0.6	0	0	0
NA19649	Aldy	0.6	0	0	0
NA19650	Aldy	0.7	0	0	0
NA19651	Aldy	0.6	0	0	0
NA19652	Aldy	0.6	0	0	0
NA19653	Aldy	0.6	0	0	0
NA19654	Aldy	0.6	0	0	0
NA19655	Aldy	0.6	0	0	0
NA19656	Aldy	0.6	0	0	0
NA19657	Aldy	0.6	0	0	0
NA19658	Aldy	0.7	0	0	0
NA19659	Aldy	0.7	0	0	0
NA19660	Aldy	0.8	0	0	0
NA19661	Aldy	0.8	0	0	0
NA19662	Aldy	0.6	0	0	0
NA19663	Aldy	0.6	0	0	0
NA19664	Aldy	0.6	0	0	0
NA19665	Aldy	0.6	0	0	0
NA19669	Aldy	0.6	0	0	0
NA19670	Aldy	0.6	0	0	0
NA19671	Aldy	0.9	0	0	0
NA19675	Aldy	0.7	0	0	0
NA19676	Aldy	0.5	0	0	0
NA19677	Aldy	0.5	0	0	0
NA19678	Aldy	0.3	0	0	0
NA19679	Aldy	0.4	0	0	0
NA19680	Aldy	0.3	0	0	0
NA19681	Aldy	0.2	0	0	0
NA19682	Aldy	0.5	0	0	0
NA19683	Aldy	0.7	0	0	0
NA19684	Aldy	0.6	0	0	0
NA19685	Aldy	0.7	0	0	0
NA19686	Aldy	0.9	0	0	0
NA19700	Aldy	0.5	0	0	0
NA19701	Aldy	0.6	0	0	0
NA19702	Aldy	0.2	0	0	0
NA19703	Aldy	0.3	0	0	0
NA19704	Aldy	0.2	0	0	0
NA19705	Aldy	0.2	0	0	0
NA19707	Aldy	0.3	0	0	0
NA19711	Aldy	0.3	0	0	0
NA19712	Aldy	0.2	0	0	0
NA19713	Aldy	0.2	0	0	0
NA19716	Aldy	0.2	0	0	0
NA19717	Aldy	0.2	0	0	0
NA19718	Aldy	0.2	0	0	0
NA19719	Aldy	0.3	0	0	0
NA19720	Aldy	0.9	0	0	0
NA19721	Aldy	0.3	0	0	0
NA19722	Aldy	0.9	0	0	0
NA19723	Aldy	1.3	0	0	0
NA19724	Aldy	0.7	0	0	0
NA19725	Aldy	0.7	0	0	0
NA19726	Aldy	0.6	0	0	0
NA19727	Aldy	0.6	0	0	0
NA19728	Aldy	0.6	0	0	0
NA19729	Aldy	0.6	0	0	0
NA19730	Aldy	0.7	0	0	0
NA19731	Aldy	0.5	0	0	0
NA19732	Aldy	0.5	0	0	0
NA19733	Aldy	0.5	0	0	0
NA19734	Aldy	0.7	0	0	0
NA19735	Aldy	0.7	0	0	0
NA19740	Aldy	0.6	0	0	0
NA19741	Aldy	0.7	0	0	0
NA19746	Aldy	0.7	0	0	0
NA19747	Aldy	0.7	0	0	0
NA19748	Aldy	0.6	0	0	0
NA19749	Aldy	0.5	0	0	0
NA19750	Aldy	0.5	0	0	0
NA19751	Aldy	0.6	0	0	0
NA19752	Aldy	0.6	0	0	0
NA19755	Aldy	0.7	0	0	0
NA19756	Aldy	0.7	0	0	0
NA19757	Aldy	0.6	0	0	0
NA19758	Aldy	0.5	0	0	0
NA19759	Aldy	0.5	0	0	0
NA19760	Aldy	0.6	0	0	0
NA19761	Aldy	0.6	0	0	0
NA19762	Aldy	0.6	0	0	0
NA19763	Aldy	0.6	0	0	0
NA19764	Aldy	0.6	0	0	0
NA19770	Aldy	0.6	0	0	0
NA19771	Aldy	0.6	0	0	0
NA19772	Aldy	0.6	0	0	0
NA19773	Aldy	0.6	0	0	0
NA19774	Aldy	0.7	0	0	0
NA19775	Aldy	0.6	0	0	0
NA19776	Aldy	0.7	0	0	0
NA19777	Aldy	0.7	0	0	0
NA19778	Aldy	0.6	0	0	0
NA19779	Aldy	0.6	0	0	0
NA19780	Aldy	0.6	0	0	0
NA19781	Aldy	0.6	0	0	0
NA19782	Aldy	0.6	0	0	0
NA19783	Aldy	0.7	0	0	0
NA19784	Aldy	0.6	0	0	0
NA19785	Aldy	0.9	0	0	0
NA19786	Aldy	0.7	0	0	0
NA19787	Aldy	0.8	0	0	0
NA19788	Aldy	0.6	0	0	0
NA19789	Aldy	0.6	0	0	0
NA19790	Aldy	0.6	0	0	0
NA19792	Aldy	0.7	0	0	0
NA19794	Aldy	0.7	0	0	0
NA19795	Aldy	0.7	0	0	0
NA19796	Aldy	0.7	0	0	0
NA19818	Aldy	0.7	0	0	0
NA19819	Aldy	0.6	0	0	0
NA19828	Aldy	0.6	0	0	0
NA19834	Aldy	0.7	0	0	0
NA19835	Aldy	0.6	0	0	0
NA19836	Aldy	0.6	0	0	0
NA19900	Aldy	0.6	0	0	0
NA19901	Aldy	0.6	0	0	0
NA19902	Aldy	0.7	0	0	0
NA19904	Aldy	0.7	0	0	0
NA19908	Aldy	0.6	0	0	0
NA19909	Aldy	0.7	0	0	0
NA19913	Aldy	0.7	0	0	0
NA19914	Aldy	0.6	0	0	0
NA19916	Aldy	0.6	0	0	0
NA19917	Aldy	0.7	0	0	0
NA19918	Aldy	0.6	0	0	0
NA19919	Aldy	0.6	0	0	0
NA19920	Aldy	0.6	0	0	0
NA19921	Aldy	0.6	0	0	0
NA19922	Aldy	0.6	0	0	0
NA19923	Aldy	0.6	0	0	0
NA19924	Aldy	0.7	0	0	0
NA19982	Aldy	0.6	0	0	0
NA19983	Aldy	0.7	0	0	0
NA19984	Aldy	0.6	0	0	0
NA20126	Aldy	0.6	0	0	0
NA20127	Aldy	0.6	0	0	0
NA20128	Aldy	0.6	0	0	0
NA20129	Aldy	0.6	0	0	0
NA20274	Aldy	0.6	0	0	0
NA20276	Aldy	0.2	0	0	0
NA20278	Aldy	0.2	0	0	0
NA20279	Aldy	0.2	0	0	0
NA20281	Aldy	0.2	0	0	0
NA20282	Aldy	0.4	0	0	0
NA20287	Aldy	0.3	0	0	0
NA20289	Aldy	0.2	0	0	0
NA20291	Aldy	0.2	0	0	0
NA20294	Aldy	0.2	0	0	0
NA20296	Aldy	0.3	0	0	0
NA20298	Aldy	0.2	0	0	0
NA20299	Aldy	0.2	0	0	0
NA20314	Aldy	0.3	0	0	0
NA20317	Aldy	0.2	0	0	0
NA20318	Aldy	0.2	0	0	0
NA20320	Aldy	0.2	0	0	0
NA20321	Aldy	0.2	0	0	0
NA20332	Aldy	0.2	0	0	0
NA20334	Aldy	0.2	0	0	0
NA20339	Aldy	0.2	0	0	0
NA20340	Aldy	0.2	0	0	0
NA20342	Aldy	0.2	0	0	0
NA20346	Aldy	0.2	0	0	0
NA20348	Aldy	0.5	0	0	0
NA20351	Aldy	0.5	0	0	0
NA20355	Aldy	0.6	0	0	0
NA20356	Aldy	0.6	0	0	0
NA20357	Aldy	0.6	0	0	0
NA20358	Aldy	0.7	0	0	0
NA20359	Aldy	0.7	0	0	0
NA20362	Aldy	0.7	0	0	0
NA20412	Aldy	0.7	0	0	0
NA20502	Aldy	0.7	0	0	0
NA20503	Aldy	0.7	0	0	0
NA20504	Aldy	0.6	0	0	0
NA20505	Aldy	0.7	0	0	0
NA20506	Aldy	0.6	0	0	0
NA20507	Aldy	0.6	0	0	0
NA20508	Aldy	0.6	0	0	0
NA20509	Aldy	0.7	0	0	0
NA20510	Aldy	0.6	0	0	0
NA20511	Aldy	0.6	0	0	0
NA20512	Aldy	0.6	0	0	0
NA20513	Aldy	0.6	0	0	0
NA20514	Aldy	0.6	0	0	0
NA20515	Aldy	0.6	0	0	0
NA20516	Aldy	0.6	0	0	0
NA20517	Aldy	0.6	0	0	0
NA20518	Aldy	0.7	0	0	0
NA20519	Aldy	0.6	0	0	0
NA20520	Aldy	0.6	0	0	0
NA20521	Aldy	0.7	0	0	0
NA20522	Aldy	0.6	0	0	0
NA20524	Aldy	0.6	0	0	0
NA20525	Aldy	0.6	0	0	0
NA20527	Aldy	0.6	0	0	0
NA20528	Aldy	0.6	0	0	0
NA20529	Aldy	0.6	0	0	0
NA20530	Aldy	0.7	0	0	0
NA20531	Aldy	0.6	0	0	0
NA20532	Aldy	0.7	0	0	0
NA20533	Aldy	0.7	0	0	0
NA20534	Aldy	0.7	0	0	0
NA20535	Aldy	0.6	0	0	0
NA20536	Aldy	0.7	0	0	0
NA20538	Aldy	0.6	0	0	0
NA20539	Aldy	0.6	0	0	0
NA20540	Aldy	0.7	0	0	0
NA20541	Aldy	0.6	0	0	0
NA20542	Aldy	0.6	0	0	0
NA20543	Aldy	0.7	0	0	0
NA20544	Aldy	0.7	0	0	0
NA20581	Aldy	0.6	0	0	0
NA20582	Aldy	0.8	0	0	0
NA20585	Aldy	0.8	0	0	0
NA20586	Aldy	0.8	0	0	0
NA20587	Aldy	0.6	0	0	0
NA20588	Aldy	0.7	0	0	0
NA20589	Aldy	0.7	0	0	0
NA20752	Aldy	0.6	0	0	0
NA20753	Aldy	0.7	0	0	0
NA20754	Aldy	0.6	0	0	0
NA20755	Aldy	0.6	0	0	0
NA20756	Aldy	0.6	0	0	0
NA20757	Aldy	0.6	0	0	0
NA20758	Aldy	0.6	0	0	0
NA20759	Aldy	0.7	0	0	0
NA20760	Aldy	0.6	0	0	0
NA20761	Aldy	0.7	0	0	0
NA20762	Aldy	0.6	0	0	0
NA20763	Aldy	0.6	0	0	0
NA20764	Aldy	0.6	0	0	0
NA20765	Aldy	0.6	0	0	0
NA20766	Aldy	0.6	0	0	0
NA20767	Aldy	0.6	0	0	0
NA20768	Aldy	0.6	0	0	0
NA20769	Aldy	0.6	0	0	0
NA20770	Aldy	0.6	0	0	0
NA20771	Aldy	0.8	0	0	0
NA20772	Aldy	0.6	0	0	0
NA20773	Aldy	0.6	0	0	0
NA20774	Aldy	0.5	0	0	0
NA20775	Aldy	0.6	0	0	0
NA20778	Aldy	0.6	0	0	0
NA20783	Aldy	0.6	0	0	0
NA20785	Aldy	0.7	0	0	0
NA20786	Aldy	0.8	0	0	0
NA20787	Aldy	0.6	0	0	0
NA20790	Aldy	0.7	0	0	0
NA20792	Aldy	0.8	0	0	0
NA20795	Aldy	0.7	0	0	0
NA20796	Aldy	0.6	0	0	0
NA20797	Aldy	0.6	0	0	0
NA20798	Aldy	0.7	0	0	0
NA20799	Aldy	0.7	0	0	0
NA20800	Aldy	0.6	0	0	0
NA20801	Aldy	0.8	0	0	0
NA20802	Aldy	0.6	0	0	0
NA20803	Aldy	0.6	0	0	0
NA20804	Aldy	0.7	0	0	0
NA20805	Aldy	0.6	0	0	0
NA20806	Aldy	0.7	0	0	0
NA20807	Aldy	0.6	0	0	0
NA20808	Aldy	0.7	0	0	0
NA20809	Aldy	0.5	0	0	0
NA20810	Aldy	1.1	0	0	0
NA20811	Aldy	0.7	0	0	0
NA20812	Aldy	0.6	0	0	0
NA20813	Aldy	0.7	0	0	0
NA20814	Aldy	0.6	0	0	0
NA20815	Aldy	0.6	0	0	0
NA20818	Aldy	0.7	0	0	0
NA20819	Aldy	0.5	0	0	0
NA20821	Aldy	0.5	0	0	0
NA20822	Aldy	0.7	0	0	0
NA20826	Aldy	0.7	0	0	0
NA20827	Aldy	0.7	0	0	0
NA20828	Aldy	0.7	0	0	0
NA20832	Aldy	0.7	0	0	0
