sample_id	tool	wall_time_ms	peak_mem_kb	n_genes	n_variants
NA18560	PharmCAT	0.2	0	21	0
NA18561	PharmCAT	0.2	0	21	0
NA18562	PharmCAT	0.2	0	21	0
NA18563	PharmCAT	0.2	0	21	0
NA18564	PharmCAT	0.2	0	21	0
NA18565	PharmCAT	0.2	0	21	0
NA18566	PharmCAT	0.2	0	21	0
NA18567	PharmCAT	0.2	0	21	0
NA18570	PharmCAT	0.2	0	21	0
NA18571	PharmCAT	0.2	0	21	0
NA18572	PharmCAT	0.2	0	21	0
NA18573	PharmCAT	0.2	0	21	0
NA18574	PharmCAT	0.2	0	21	0
NA18577	PharmCAT	0.2	0	21	0
NA18579	PharmCAT	0.2	0	21	0
NA18582	PharmCAT	0.2	0	21	0
NA18591	PharmCAT	0.2	0	21	0
NA18592	PharmCAT	0.2	0	21	0
NA18593	PharmCAT	0.2	0	21	0
NA18595	PharmCAT	0.2	0	21	0
NA18596	PharmCAT	0.2	0	21	0
NA18597	PharmCAT	0.2	0	21	0
NA18599	PharmCAT	0.2	0	21	0
NA18602	PharmCAT	0.2	0	21	0
NA18603	PharmCAT	0.2	0	21	0
NA18605	PharmCAT	0.2	0	21	0
NA18606	PharmCAT	0.2	0	21	0
NA18608	PharmCAT	0.2	0	21	0
NA18609	PharmCAT	0.2	0	21	0
NA18610	PharmCAT	0.2	0	21	0
NA18611	PharmCAT	0.2	0	21	0
NA18612	PharmCAT	0.2	0	21	0
NA18613	PharmCAT	0.2	0	21	0
NA18614	PharmCAT	0.2	0	21	0
NA18615	PharmCAT	0.2	0	21	0
NA18616	PharmCAT	0.3	0	21	0
NA18617	PharmCAT	0.2	0	21	0
NA18618	PharmCAT	0.2	0	21	0
NA18619	PharmCAT	0.2	0	21	0
NA18620	PharmCAT	0.2	0	21	0
NA18621	PharmCAT	0.2	0	21	0
NA18622	PharmCAT	0.2	0	21	0
NA18623	PharmCAT	0.2	0	21	0
NA18624	PharmCAT	0.2	0	21	0
NA18625	PharmCAT	0.2	0	21	0
NA18626	PharmCAT	0.2	0	21	0
NA18627	PharmCAT	0.2	0	21	0
NA18628	PharmCAT	0.2	0	21	0
NA18629	PharmCAT	0.2	0	21	0
NA18630	PharmCAT	0.2	0	21	0
NA18631	PharmCAT	0.2	0	21	0
NA18632	PharmCAT	0.2	0	21	0
NA18633	PharmCAT	0.2	0	21	0
NA18634	PharmCAT	0.2	0	21	0
NA18635	PharmCAT	0.2	0	21	0
NA18636	PharmCAT	0.2	0	21	0
NA18637	PharmCAT	0.2	0	21	0
NA18638	PharmCAT	0.2	0	21	0
NA18639	PharmCAT	0.2	0	21	0
NA18640	PharmCAT	0.2	0	21	0
NA18641	PharmCAT	0.2	0	21	0
NA18642	PharmCAT	0.2	0	21	0
NA18643	PharmCAT	0.2	0	21	0
NA18644	PharmCAT	0.2	0	21	0
NA18645	PharmCAT	0.2	0	21	0
NA18646	PharmCAT	0.2	0	21	0
NA18647	PharmCAT	0.2	0	21	0
NA18648	PharmCAT	0.2	0	21	0
NA18740	PharmCAT	0.2	0	21	0
NA18745	PharmCAT	0.2	0	21	0
NA18747	PharmCAT	0.2	0	21	0
NA18748	PharmCAT	0.2	0	21	0
NA18749	PharmCAT	0.2	0	21	0
NA18757	PharmCAT	0.2	0	21	0
NA18852	PharmCAT	0.2	0	21	0
NA18853	PharmCAT	0.2	0	21	0
NA18854	PharmCAT	0.2	0	21	0
NA18855	PharmCAT	0.2	0	21	0
NA18856	PharmCAT	0.2	0	21	0
NA18857	PharmCAT	0.2	0	21	0
NA18858	PharmCAT	0.2	0	21	0
NA18859	PharmCAT	0.2	0	21	0
NA18860	PharmCAT	0.2	0	21	0
NA18861	PharmCAT	0.2	0	21	0
NA18862	PharmCAT	0.2	0	21	0
NA18863	PharmCAT	0.3	0	21	0
NA18864	PharmCAT	0.3	0	21	0
NA18865	PharmCAT	0.2	0	21	0
NA18867	PharmCAT	0.3	0	21	0
NA18868	PharmCAT	0.2	0	21	0
NA18869	PharmCAT	0.2	0	21	0
NA18870	PharmCAT	0.2	0	21	0
NA18871	PharmCAT	0.2	0	21	0
NA18872	PharmCAT	0.2	0	21	0
NA18873	PharmCAT	0.2	0	21	0
NA18874	PharmCAT	0.2	0	21	0
NA18875	PharmCAT	0.2	0	21	0
NA18876	PharmCAT	0.2	0	21	0
NA18877	PharmCAT	0.2	0	21	0
NA18878	PharmCAT	0.2	0	21	0
NA18879	PharmCAT	0.2	0	21	0
NA18881	PharmCAT	0.2	0	21	0
NA18906	PharmCAT	0.2	0	21	0
NA18907	PharmCAT	0.2	0	21	0
NA18908	PharmCAT	0.2	0	21	0
NA18909	PharmCAT	0.3	0	21	0
NA18910	PharmCAT	0.2	0	21	0
NA18911	PharmCAT	0.2	0	21	0
NA18912	PharmCAT	0.2	0	21	0
NA18913	PharmCAT	0.2	0	21	0
NA18914	PharmCAT	0.2	0	21	0
NA18915	PharmCAT	0.2	0	21	0
NA18916	PharmCAT	0.2	0	21	0
NA18917	PharmCAT	0.3	0	21	0
NA18923	PharmCAT	0.2	0	21	0
NA18924	PharmCAT	0.2	0	21	0
NA18925	PharmCAT	0.3	0	21	0
NA18930	PharmCAT	0.3	0	21	0
NA18933	PharmCAT	0.2	0	21	0
NA18934	PharmCAT	0.2	0	21	0
NA18935	PharmCAT	0.2	0	21	0
NA18939	PharmCAT	0.3	0	21	0
NA18940	PharmCAT	0.2	0	21	0
NA18941	PharmCAT	0.2	0	21	0
NA18942	PharmCAT	0.2	0	21	0
NA18943	PharmCAT	0.5	0	21	0
NA18944	PharmCAT	0.2	0	21	0
NA18945	PharmCAT	0.2	0	21	0
NA18946	PharmCAT	0.2	0	21	0
NA18947	PharmCAT	0.2	0	21	0
NA18948	PharmCAT	0.2	0	21	0
NA18949	PharmCAT	0.2	0	21	0
NA18950	PharmCAT	0.2	0	21	0
NA18951	PharmCAT	0.2	0	21	0
NA18952	PharmCAT	0.2	0	21	0
NA18953	PharmCAT	0.2	0	21	0
NA18954	PharmCAT	0.2	0	21	0
NA18956	PharmCAT	0.2	0	21	0
NA18957	PharmCAT	0.2	0	21	0
NA18959	PharmCAT	0.2	0	21	0
NA18960	PharmCAT	0.2	0	21	0
NA18961	PharmCAT	0.2	0	21	0
NA18962	PharmCAT	0.2	0	21	0
NA18963	PharmCAT	0.2	0	21	0
NA18964	PharmCAT	0.2	0	21	0
NA18965	PharmCAT	0.2	0	21	0
NA18966	PharmCAT	0.2	0	21	0
NA18967	PharmCAT	0.2	0	21	0
NA18968	PharmCAT	0.2	0	21	0
NA18969	PharmCAT	0.2	0	21	0
NA18970	PharmCAT	0.2	0	21	0
NA18971	PharmCAT	0.2	0	21	0
NA18972	PharmCAT	0.3	0	21	0
NA18973	PharmCAT	0.2	0	21	0
NA18974	PharmCAT	0.2	0	21	0
NA18975	PharmCAT	0.3	0	21	0
NA18976	PharmCAT	0.2	0	21	0
NA18977	PharmCAT	0.2	0	21	0
NA18978	PharmCAT	0.2	0	21	0
NA18979	PharmCAT	0.2	0	21	0
NA18980	PharmCAT	0.2	0	21	0
NA18981	PharmCAT	0.2	0	21	0
NA18982	PharmCAT	0.2	0	21	0
NA18983	PharmCAT	0.2	0	21	0
NA18984	PharmCAT	0.2	0	21	0
NA18985	PharmCAT	0.3	0	21	0
NA18986	PharmCAT	0.2	0	21	0
NA18987	PharmCAT	0.5	0	21	0
NA18988	PharmCAT	0.2	0	21	0
NA18989	PharmCAT	0.3	0	21	0
NA18990	PharmCAT	0.2	0	21	0
NA18991	PharmCAT	0.2	0	21	0
NA18992	PharmCAT	0.2	0	21	0
NA18993	PharmCAT	0.2	0	21	0
NA18994	PharmCAT	0.2	0	21	0
NA18995	PharmCAT	0.2	0	21	0
NA18997	PharmCAT	0.4	0	21	0
NA18998	PharmCAT	0.2	0	21	0
NA18999	PharmCAT	0.3	0	21	0
NA19000	PharmCAT	0.2	0	21	0
NA19001	PharmCAT	0.2	0	21	0
NA19002	PharmCAT	0.3	0	21	0
NA19003	PharmCAT	0.2	0	21	0
NA19004	PharmCAT	0.2	0	21	0
NA19005	PharmCAT	0.2	0	21	0
NA19006	PharmCAT	0.2	0	21	0
NA19007	PharmCAT	0.2	0	21	0
NA19009	PharmCAT	0.2	0	21	0
NA19010	PharmCAT	0.2	0	21	0
NA19011	PharmCAT	0.2	0	21	0
NA19012	PharmCAT	0.2	0	21	0
NA19017	PharmCAT	0.2	0	21	0
NA19019	PharmCAT	0.2	0	21	0
NA19020	PharmCAT	0.2	0	21	0
NA19023	PharmCAT	0.2	0	21	0
NA19024	PharmCAT	0.2	0	21	0
NA19025	PharmCAT	0.2	0	21	0
NA19026	PharmCAT	0.2	0	21	0
NA19027	PharmCAT	0.2	0	21	0
NA19028	PharmCAT	0.2	0	21	0
NA19030	PharmCAT	0.2	0	21	0
NA19031	PharmCAT	0.2	0	21	0
NA19035	PharmCAT	0.3	0	21	0
NA19036	PharmCAT	0.2	0	21	0
NA19037	PharmCAT	0.2	0	21	0
NA19038	PharmCAT	0.2	0	21	0
NA19041	PharmCAT	0.2	0	21	0
NA19042	PharmCAT	0.2	0	21	0
NA19043	PharmCAT	0.2	0	21	0
NA19054	PharmCAT	0.2	0	21	0
NA19055	PharmCAT	0.2	0	21	0
NA19056	PharmCAT	0.2	0	21	0
NA19057	PharmCAT	0.2	0	21	0
NA19058	PharmCAT	0.2	0	21	0
NA19059	PharmCAT	0.2	0	21	0
NA19060	PharmCAT	0.2	0	21	0
NA19062	PharmCAT	0.2	0	21	0
NA19063	PharmCAT	0.2	0	21	0
NA19064	PharmCAT	0.2	0	21	0
NA19065	PharmCAT	0.2	0	21	0
NA19066	PharmCAT	0.2	0	21	0
NA19067	PharmCAT	0.2	0	21	0
NA19068	PharmCAT	0.2	0	21	0
NA19070	PharmCAT	0.2	0	21	0
NA19072	PharmCAT	0.2	0	21	0
NA19074	PharmCAT	0.2	0	21	0
NA19075	PharmCAT	0.2	0	21	0
NA19076	PharmCAT	0.2	0	21	0
NA19077	PharmCAT	0.2	0	21	0
NA19078	PharmCAT	0.3	0	21	0
NA19079	PharmCAT	0.2	0	21	0
NA19080	PharmCAT	0.2	0	21	0
NA19081	PharmCAT	0.3	0	21	0
NA19082	PharmCAT	0.2	0	21	0
NA19083	PharmCAT	0.2	0	21	0
NA19084	PharmCAT	0.3	0	21	0
NA19085	PharmCAT	0.2	0	21	0
NA19086	PharmCAT	0.2	0	21	0
NA19087	PharmCAT	0.2	0	21	0
NA19088	PharmCAT	0.2	0	21	0
NA19089	PharmCAT	0.2	0	21	0
NA19090	PharmCAT	0.3	0	21	0
NA19091	PharmCAT	0.2	0	21	0
NA19092	PharmCAT	0.2	0	21	0
NA19093	PharmCAT	0.2	0	21	0
NA19094	PharmCAT	0.2	0	21	0
NA19095	PharmCAT	0.2	0	21	0
NA19096	PharmCAT	0.3	0	21	0
NA19097	PharmCAT	0.2	0	21	0
NA19098	PharmCAT	0.2	0	21	0
NA19099	PharmCAT	0.2	0	21	0
NA19100	PharmCAT	0.2	0	21	0
NA19101	PharmCAT	0.2	0	21	0
NA19102	PharmCAT	0.3	0	21	0
NA19103	PharmCAT	0.2	0	21	0
NA19107	PharmCAT	0.2	0	21	0
NA19108	PharmCAT	0.2	0	21	0
NA19109	PharmCAT	0.2	0	21	0
NA19113	PharmCAT	0.2	0	21	0
NA19114	PharmCAT	0.2	0	21	0
NA19115	PharmCAT	0.2	0	21	0
NA19116	PharmCAT	0.2	0	21	0
NA19117	PharmCAT	0.2	0	21	0
NA19118	PharmCAT	0.2	0	21	0
NA19119	PharmCAT	0.2	0	21	0
NA19120	PharmCAT	0.2	0	21	0
NA19121	PharmCAT	0.2	0	21	0
NA19122	PharmCAT	0.2	0	21	0
NA19123	PharmCAT	0.2	0	21	0
NA19127	PharmCAT	0.3	0	21	0
NA19128	PharmCAT	0.2	0	21	0
NA19129	PharmCAT	0.2	0	21	0
NA19130	PharmCAT	0.2	0	21	0
NA19131	PharmCAT	0.2	0	21	0
NA19132	PharmCAT	0.2	0	21	0
NA19137	PharmCAT	0.2	0	21	0
NA19138	PharmCAT	0.2	0	21	0
NA19139	PharmCAT	0.2	0	21	0
NA19140	PharmCAT	0.2	0	21	0
NA19141	PharmCAT	0.2	0	21	0
NA19142	PharmCAT	0.2	0	21	0
NA19143	PharmCAT	0.2	0	21	0
NA19144	PharmCAT	0.2	0	21	0
NA19145	PharmCAT	0.2	0	21	0
NA19146	PharmCAT	0.2	0	21	0
NA19147	PharmCAT	0.2	0	21	0
NA19148	PharmCAT	0.2	0	21	0
NA19149	PharmCAT	0.2	0	21	0
NA19150	PharmCAT	0.3	0	21	0
NA19151	PharmCAT	0.2	0	21	0
NA19152	PharmCAT	0.2	0	21	0
NA19153	PharmCAT	0.2	0	21	0
NA19154	PharmCAT	0.3	0	21	0
NA19159	PharmCAT	0.2	0	21	0
NA19160	PharmCAT	0.2	0	21	0
NA19161	PharmCAT	0.2	0	21	0
NA19171	PharmCAT	0.2	0	21	0
NA19172	PharmCAT	0.2	0	21	0
NA19173	PharmCAT	0.2	0	21	0
NA19174	PharmCAT	0.2	0	21	0
NA19175	PharmCAT	0.2	0	21	0
NA19176	PharmCAT	0.2	0	21	0
NA19177	PharmCAT	0.3	0	21	0
NA19184	PharmCAT	0.2	0	21	0
NA19185	PharmCAT	0.2	0	21	0
NA19186	PharmCAT	0.3	0	21	0
NA19189	PharmCAT	0.2	0	21	0
NA19190	PharmCAT	0.2	0	21	0
NA19191	PharmCAT	0.3	0	21	0
NA19197	PharmCAT	0.2	0	21	0
NA19198	PharmCAT	0.2	0	21	0
NA19199	PharmCAT	0.2	0	21	0
NA19200	PharmCAT	0.2	0	21	0
NA19201	PharmCAT	0.2	0	21	0
NA19202	PharmCAT	0.2	0	21	0
NA19203	PharmCAT	0.2	0	21	0
NA19204	PharmCAT	0.2	0	21	0
NA19205	PharmCAT	0.3	0	21	0
NA19206	PharmCAT	0.2	0	21	0
NA19207	PharmCAT	0.2	0	21	0
NA19208	PharmCAT	0.2	0	21	0
NA19209	PharmCAT	0.2	0	21	0
NA19210	PharmCAT	0.2	0	21	0
NA19211	PharmCAT	0.3	0	21	0
NA19213	PharmCAT	0.2	0	21	0
NA19214	PharmCAT	0.2	0	21	0
NA19215	PharmCAT	0.2	0	21	0
NA19221	PharmCAT	0.2	0	21	0
NA19222	PharmCAT	0.2	0	21	0
NA19223	PharmCAT	0.2	0	21	0
NA19224	PharmCAT	0.2	0	21	0
NA19225	PharmCAT	0.2	0	21	0
NA19226	PharmCAT	0.2	0	21	0
NA19235	PharmCAT	0.2	0	21	0
NA19236	PharmCAT	0.2	0	21	0
NA19237	PharmCAT	0.2	0	21	0
NA19238	PharmCAT	0.2	0	21	0
NA19239	PharmCAT	0.2	0	21	0
NA19240	PharmCAT	0.2	0	21	0
NA19247	PharmCAT	0.2	0	21	0
NA19248	PharmCAT	0.2	0	21	0
NA19249	PharmCAT	0.2	0	21	0
NA19256	PharmCAT	0.2	0	21	0
NA19257	PharmCAT	0.2	0	21	0
NA19258	PharmCAT	0.3	0	21	0
NA19307	PharmCAT	0.2	0	21	0
NA19308	PharmCAT	0.2	0	21	0
NA19309	PharmCAT	0.2	0	21	0
NA19310	PharmCAT	0.2	0	21	0
NA19312	PharmCAT	0.2	0	21	0
NA19314	PharmCAT	0.2	0	21	0
NA19315	PharmCAT	0.2	0	21	0
NA19316	PharmCAT	0.2	0	21	0
NA19317	PharmCAT	0.2	0	21	0
NA19318	PharmCAT	0.2	0	21	0
NA19319	PharmCAT	0.2	0	21	0
NA19320	PharmCAT	0.2	0	21	0
NA19321	PharmCAT	0.2	0	21	0
NA19323	PharmCAT	0.2	0	21	0
NA19324	PharmCAT	0.3	0	21	0
NA19327	PharmCAT	0.2	0	21	0
NA19328	PharmCAT	0.2	0	21	0
NA19331	PharmCAT	0.2	0	21	0
NA19332	PharmCAT	0.2	0	21	0
NA19334	PharmCAT	0.2	0	21	0
NA19338	PharmCAT	0.2	0	21	0
NA19346	PharmCAT	0.2	0	21	0
NA19347	PharmCAT	0.2	0	21	0
NA19350	PharmCAT	0.2	0	21	0
NA19351	PharmCAT	0.2	0	21	0
NA19355	PharmCAT	0.3	0	21	0
NA19360	PharmCAT	0.2	0	21	0
NA19372	PharmCAT	0.2	0	21	0
NA19374	PharmCAT	0.2	0	21	0
NA19375	PharmCAT	0.2	0	21	0
NA19376	PharmCAT	0.2	0	21	0
NA19377	PharmCAT	0.2	0	21	0
NA19378	PharmCAT	0.2	0	21	0
NA19379	PharmCAT	0.2	0	21	0
NA19380	PharmCAT	0.2	0	21	0
NA19383	PharmCAT	0.2	0	21	0
NA19384	PharmCAT	0.2	0	21	0
NA19385	PharmCAT	0.2	0	21	0
NA19390	PharmCAT	0.2	0	21	0
NA19391	PharmCAT	0.2	0	21	0
NA19393	PharmCAT	0.2	0	21	0
NA19394	PharmCAT	0.2	0	21	0
NA19395	PharmCAT	0.2	0	21	0
NA19397	PharmCAT	0.2	0	21	0
NA19399	PharmCAT	0.3	0	21	0
NA19401	PharmCAT	0.2	0	21	0
NA19403	PharmCAT	0.2	0	21	0
NA19404	PharmCAT	0.2	0	21	0
NA19428	PharmCAT	0.3	0	21	0
NA19429	PharmCAT	0.2	0	21	0
NA19430	PharmCAT	0.2	0	21	0
NA19431	PharmCAT	0.2	0	21	0
NA19434	PharmCAT	0.2	0	21	0
NA19435	PharmCAT	0.2	0	21	0
NA19436	PharmCAT	0.2	0	21	0
NA19437	PharmCAT	0.2	0	21	0
NA19438	PharmCAT	0.2	0	21	0
NA19439	PharmCAT	0.2	0	21	0
NA19440	PharmCAT	0.2	0	21	0
NA19443	PharmCAT	0.2	0	21	0
NA19445	PharmCAT	0.2	0	21	0
NA19446	PharmCAT	0.2	0	21	0
NA19448	PharmCAT	0.2	0	21	0
NA19449	PharmCAT	0.2	0	21	0
NA19451	PharmCAT	0.2	0	21	0
NA19452	PharmCAT	0.2	0	21	0
NA19454	PharmCAT	0.2	0	21	0
NA19455	PharmCAT	0.2	0	21	0
NA19456	PharmCAT	0.3	0	21	0
NA19457	PharmCAT	0.3	0	21	0
NA19461	PharmCAT	0.2	0	21	0
NA19462	PharmCAT	0.2	0	21	0
NA19463	PharmCAT	0.2	0	21	0
NA19466	PharmCAT	0.2	0	21	0
NA19467	PharmCAT	0.2	0	21	0
NA19468	PharmCAT	0.2	0	21	0
NA19471	PharmCAT	0.2	0	21	0
NA19472	PharmCAT	0.2	0	21	0
NA19473	PharmCAT	0.2	0	21	0
NA19474	PharmCAT	0.2	0	21	0
NA19475	PharmCAT	0.2	0	21	0
NA19625	PharmCAT	0.3	0	21	0
NA19648	PharmCAT	0.2	0	21	0
NA19649	PharmCAT	0.3	0	21	0
NA19650	PharmCAT	0.2	0	21	0
NA19651	PharmCAT	0.2	0	21	0
NA19652	PharmCAT	0.2	0	21	0
NA19653	PharmCAT	0.3	0	21	0
NA19654	PharmCAT	0.2	0	21	0
NA19655	PharmCAT	0.2	0	21	0
NA19656	PharmCAT	0.2	0	21	0
NA19657	PharmCAT	0.2	0	21	0
NA19658	PharmCAT	0.2	0	21	0
NA19659	PharmCAT	0.2	0	21	0
NA19660	PharmCAT	0.2	0	21	0
NA19661	PharmCAT	0.2	0	21	0
NA19662	PharmCAT	0.2	0	21	0
NA19663	PharmCAT	0.2	0	21	0
NA19664	PharmCAT	0.2	0	21	0
NA19665	PharmCAT	0.3	0	21	0
NA19669	PharmCAT	0.2	0	21	0
NA19670	PharmCAT	0.2	0	21	0
NA19671	PharmCAT	0.2	0	21	0
NA19675	PharmCAT	0.2	0	21	0
NA19676	PharmCAT	0.2	0	21	0
NA19677	PharmCAT	0.2	0	21	0
NA19678	PharmCAT	0.2	0	21	0
NA19679	PharmCAT	0.2	0	21	0
NA19680	PharmCAT	0.2	0	21	0
NA19681	PharmCAT	0.2	0	21	0
NA19682	PharmCAT	0.2	0	21	0
NA19683	PharmCAT	0.2	0	21	0
NA19684	PharmCAT	0.2	0	21	0
NA19685	PharmCAT	0.2	0	21	0
NA19686	PharmCAT	0.2	0	21	0
NA19700	PharmCAT	0.3	0	21	0
NA19701	PharmCAT	0.2	0	21	0
NA19702	PharmCAT	0.2	0	21	0
NA19703	PharmCAT	0.2	0	21	0
NA19704	PharmCAT	0.2	0	21	0
NA19705	PharmCAT	0.2	0	21	0
NA19707	PharmCAT	0.2	0	21	0
NA19711	PharmCAT	0.2	0	21	0
NA19712	PharmCAT	0.2	0	21	0
NA19713	PharmCAT	0.2	0	21	0
NA19716	PharmCAT	0.2	0	21	0
NA19717	PharmCAT	0.2	0	21	0
NA19718	PharmCAT	0.2	0	21	0
NA19719	PharmCAT	0.2	0	21	0
NA19720	PharmCAT	0.2	0	21	0
NA19721	PharmCAT	0.2	0	21	0
NA19722	PharmCAT	0.2	0	21	0
NA19723	PharmCAT	0.2	0	21	0
NA19724	PharmCAT	0.2	0	21	0
NA19725	PharmCAT	0.2	0	21	0
NA19726	PharmCAT	0.2	0	21	0
NA19727	PharmCAT	0.2	0	21	0
NA19728	PharmCAT	0.2	0	21	0
NA19729	PharmCAT	0.2	0	21	0
NA19730	PharmCAT	0.2	0	21	0
NA19731	PharmCAT	0.2	0	21	0
NA19732	PharmCAT	0.2	0	21	0
NA19733	PharmCAT	0.2	0	21	0
NA19734	PharmCAT	0.2	0	21	0
NA19735	PharmCAT	0.2	0	21	0
NA19740	PharmCAT	0.3	0	21	0
NA19741	PharmCAT	0.2	0	21	0
NA19746	PharmCAT	0.2	0	21	0
NA19747	PharmCAT	0.2	0	21	0
NA19748	PharmCAT	0.2	0	21	0
NA19749	PharmCAT	0.2	0	21	0
NA19750	PharmCAT	0.2	0	21	0
NA19751	PharmCAT	0.2	0	21	0
NA19752	PharmCAT	0.2	0	21	0
NA19755	PharmCAT	0.2	0	21	0
NA19756	PharmCAT	0.2	0	21	0
NA19757	PharmCAT	0.2	0	21	0
NA19758	PharmCAT	0.2	0	21	0
NA19759	PharmCAT	0.2	0	21	0
NA19760	PharmCAT	0.2	0	21	0
NA19761	PharmCAT	0.2	0	21	0
NA19762	PharmCAT	0.2	0	21	0
NA19763	PharmCAT	0.2	0	21	0
NA19764	PharmCAT	0.2	0	21	0
NA19770	PharmCAT	0.2	0	21	0
NA19771	PharmCAT	0.2	0	21	0
NA19772	PharmCAT	0.2	0	21	0
NA19773	PharmCAT	0.2	0	21	0
NA19774	PharmCAT	0.2	0	21	0
NA19775	PharmCAT	0.2	0	21	0
NA19776	PharmCAT	0.2	0	21	0
NA19777	PharmCAT	0.2	0	21	0
NA19778	PharmCAT	0.2	0	21	0
NA19779	PharmCAT	0.2	0	21	0
NA19780	PharmCAT	0.2	0	21	0
NA19781	PharmCAT	0.2	0	21	0
NA19782	PharmCAT	0.3	0	21	0
NA19783	PharmCAT	0.2	0	21	0
NA19784	PharmCAT	0.2	0	21	0
NA19785	PharmCAT	0.2	0	21	0
NA19786	PharmCAT	0.2	0	21	0
NA19787	PharmCAT	0.2	0	21	0
NA19788	PharmCAT	0.2	0	21	0
NA19789	PharmCAT	0.2	0	21	0
NA19790	PharmCAT	0.2	0	21	0
NA19792	PharmCAT	0.2	0	21	0
NA19794	PharmCAT	0.2	0	21	0
NA19795	PharmCAT	0.2	0	21	0
NA19796	PharmCAT	0.2	0	21	0
NA19818	PharmCAT	0.2	0	21	0
NA19819	PharmCAT	0.2	0	21	0
NA19828	PharmCAT	0.2	0	21	0
NA19834	PharmCAT	0.2	0	21	0
NA19835	PharmCAT	0.2	0	21	0
NA19836	PharmCAT	0.2	0	21	0
NA19900	PharmCAT	0.3	0	21	0
NA19901	PharmCAT	0.2	0	21	0
NA19902	PharmCAT	0.2	0	21	0
NA19904	PharmCAT	0.2	0	21	0
NA19908	PharmCAT	0.2	0	21	0
NA19909	PharmCAT	0.2	0	21	0
NA19913	PharmCAT	0.2	0	21	0
NA19914	PharmCAT	0.2	0	21	0
NA19916	PharmCAT	0.3	0	21	0
NA19917	PharmCAT	0.2	0	21	0
NA19918	PharmCAT	0.2	0	21	0
NA19919	PharmCAT	0.2	0	21	0
NA19920	PharmCAT	0.2	0	21	0
NA19921	PharmCAT	0.2	0	21	0
NA19922	PharmCAT	0.2	0	21	0
NA19923	PharmCAT	0.2	0	21	0
NA19924	PharmCAT	0.2	0	21	0
NA19982	PharmCAT	0.4	0	21	0
NA19983	PharmCAT	0.4	0	21	0
NA19984	PharmCAT	0.3	0	21	0
NA20126	PharmCAT	0.3	0	21	0
NA20127	PharmCAT	0.3	0	21	0
NA20128	PharmCAT	0.3	0	21	0
NA20129	PharmCAT	0.4	0	21	0
NA20274	PharmCAT	0.3	0	21	0
NA20276	PharmCAT	0.3	0	21	0
NA20278	PharmCAT	0.3	0	21	0
NA20279	PharmCAT	0.3	0	21	0
NA20281	PharmCAT	0.3	0	21	0
NA20282	PharmCAT	0.4	0	21	0
NA20287	PharmCAT	0.3	0	21	0
NA20289	PharmCAT	0.3	0	21	0
NA20291	PharmCAT	0.3	0	21	0
NA20294	PharmCAT	0.3	0	21	0
NA20296	PharmCAT	0.3	0	21	0
NA20298	PharmCAT	0.3	0	21	0
NA20299	PharmCAT	0.3	0	21	0
NA20314	PharmCAT	0.3	0	21	0
NA20317	PharmCAT	0.3	0	21	0
NA20318	PharmCAT	0.3	0	21	0
NA20320	PharmCAT	0.4	0	21	0
NA20321	PharmCAT	0.3	0	21	0
NA20332	PharmCAT	0.3	0	21	0
NA20334	PharmCAT	0.3	0	21	0
NA20339	PharmCAT	0.3	0	21	0
NA20340	PharmCAT	0.3	0	21	0
NA20342	PharmCAT	0.3	0	21	0
NA20346	PharmCAT	0.3	0	21	0
NA20348	PharmCAT	0.3	0	21	0
NA20351	PharmCAT	0.4	0	21	0
NA20355	PharmCAT	0.4	0	21	0
NA20356	PharmCAT	0.3	0	21	0
NA20357	PharmCAT	0.4	0	21	0
NA20358	PharmCAT	0.3	0	21	0
NA20359	PharmCAT	0.3	0	21	0
NA20362	PharmCAT	0.3	0	21	0
NA20412	PharmCAT	0.3	0	21	0
NA20502	PharmCAT	0.3	0	21	0
NA20503	PharmCAT	0.3	0	21	0
NA20504	PharmCAT	0.3	0	21	0
NA20505	PharmCAT	0.3	0	21	0
NA20506	PharmCAT	0.3	0	21	0
NA20507	PharmCAT	0.3	0	21	0
NA20508	PharmCAT	0.3	0	21	0
NA20509	PharmCAT	0.3	0	21	0
NA20510	PharmCAT	0.3	0	21	0
NA20511	PharmCAT	0.4	0	21	0
NA20512	PharmCAT	0.3	0	21	0
NA20513	PharmCAT	0.3	0	21	0
NA20514	PharmCAT	0.3	0	21	0
NA20515	PharmCAT	0.3	0	21	0
NA20516	PharmCAT	0.3	0	21	0
NA20517	PharmCAT	0.3	0	21	0
NA20518	PharmCAT	0.3	0	21	0
NA20519	PharmCAT	0.3	0	21	0
NA20520	PharmCAT	0.3	0	21	0
NA20521	PharmCAT	0.3	0	21	0
NA20522	PharmCAT	0.3	0	21	0
NA20524	PharmCAT	0.3	0	21	0
NA20525	PharmCAT	0.3	0	21	0
NA20527	PharmCAT	0.3	0	21	0
NA20528	PharmCAT	0.3	0	21	0
NA20529	PharmCAT	0.5	0	21	0
NA20530	PharmCAT	0.5	0	21	0
NA20531	PharmCAT	0.4	0	21	0
NA20532	PharmCAT	0.3	0	21	0
NA20533	PharmCAT	0.3	0	21	0
NA20534	PharmCAT	0.4	0	21	0
NA20535	PharmCAT	0.3	0	21	0
NA20536	PharmCAT	0.3	0	21	0
NA20538	PharmCAT	0.3	0	21	0
NA20539	PharmCAT	0.3	0	21	0
NA20540	PharmCAT	0.3	0	21	0
NA20541	PharmCAT	0.3	0	21	0
